METADATA|Worker|SourceSystemOwner|SourceSystemId|EffectiveStartDate|EffectiveEndDate|PersonNumber|StartDate|DateOfBirth|ActionCode
MERGE|Worker|ALTAHRN01|6727617|2009/01/05|4712/12/31|6727617|2009/01/05|1983/05/10|HIRE
MERGE|Worker|ALTAHRN01|6727656|2015/05/18|4712/12/31|6727656|2015/05/18|1989/07/17|HIRE
MERGE|Worker|ALTAHRN01|6727996|2013/09/30|4712/12/31|6727996|2013/09/30|1974/10/29|HIRE
MERGE|Worker|ALTAHRN01|6728143|2014/10/01|4712/12/31|6728143|2014/10/01|1955/05/27|HIRE
MERGE|Worker|ALTAHRN01|6730394|2015/08/31|4712/12/31|6730394|2015/08/31|1975/12/23|HIRE
MERGE|Worker|ALTAHRN01|6730613|2006/03/27|4712/12/31|6730613|2006/03/27|1986/09/05|HIRE
MERGE|Worker|ALTAHRN01|6730616|2009/11/09|4712/12/31|6730616|2009/11/09|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6730619|2005/10/03|4712/12/31|6730619|2005/10/03|1968/07/12|HIRE
MERGE|Worker|ALTAHRN01|6730626|2007/04/02|4712/12/31|6730626|2007/04/02|1974/11/01|HIRE
MERGE|Worker|ALTAHRN01|6730992|2002/09/25|4712/12/31|6730992|2002/09/25|1974/08/12|HIRE
MERGE|Worker|ALTAHRN01|6730993|2008/06/19|4712/12/31|6730993|2008/06/19|1969/11/17|HIRE
MERGE|Worker|ALTAHRN01|6731132|2005/05/03|4712/12/31|6731132|2005/05/03|1990/08/14|HIRE
MERGE|Worker|ALTAHRN01|6731273|2004/01/12|4712/12/31|6731273|2004/01/12|1992/05/15|HIRE
MERGE|Worker|ALTAHRN01|6731878|2011/11/14|4712/12/31|6731878|2011/11/14|1969/10/29|HIRE
MERGE|Worker|ALTAHRN01|6731991|2006/02/16|4712/12/31|6731991|2006/02/16|1977/10/26|HIRE
MERGE|Worker|ALTAHRN01|6732177|2014/05/19|4712/12/31|6732177|2014/05/19|1988/11/26|HIRE
MERGE|Worker|ALTAHRN01|6733147|2014/10/01|4712/12/31|6733147|2014/10/01|1962/02/25|HIRE
MERGE|Worker|ALTAHRN01|6734348|2013/03/25|4712/12/31|6734348|2013/03/25|1966/07/16|HIRE
MERGE|Worker|ALTAHRN01|6734710|2002/09/16|4712/12/31|6734710|2002/09/16|1974/10/28|HIRE
MERGE|Worker|ALTAHRN01|6734764|2010/10/06|4712/12/31|6734764|2010/10/06|1981/01/25|HIRE
MERGE|Worker|ALTAHRN01|6734772|2014/09/04|4712/12/31|6734772|2014/09/04|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6735043|2001/09/01|4712/12/31|6735043|2001/09/01|1980/05/16|HIRE
MERGE|Worker|ALTAHRN01|6735343|2006/03/13|4712/12/31|6735343|2006/03/13|1957/09/06|HIRE
MERGE|Worker|ALTAHRN01|6735381|2009/06/29|4712/12/31|6735381|2009/06/29|1988/05/25|HIRE
MERGE|Worker|ALTAHRN01|6736292|2005/06/01|4712/12/31|6736292|2005/06/01|1989/11/09|HIRE
MERGE|Worker|ALTAHRN01|6736294|1999/12/31|4712/12/31|6736294|1999/12/31|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6736554|2007/11/05|4712/12/31|6736554|2007/11/05|1973/06/27|HIRE
MERGE|Worker|ALTAHRN01|6736911|2010/05/24|4712/12/31|6736911|2010/05/24|1975/06/05|HIRE
MERGE|Worker|ALTAHRN01|6736923|2005/09/19|4712/12/31|6736923|2005/09/19|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6737558|2012/10/22|4712/12/31|6737558|2012/10/22|1965/07/03|HIRE
MERGE|Worker|ALTAHRN01|6739301|2014/10/01|4712/12/31|6739301|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6739756|1999/12/31|4712/12/31|6739756|1999/12/31|1986/03/01|HIRE
MERGE|Worker|ALTAHRN01|6739970|2014/10/01|4712/12/31|6739970|2014/10/01|1957/01/25|HIRE
MERGE|Worker|ALTAHRN01|6741214|2001/12/01|4712/12/31|6741214|2001/12/01|1979/03/08|HIRE
MERGE|Worker|ALTAHRN01|6741691|2013/01/01|4712/12/31|6741691|2013/01/01|1983/06/01|HIRE
MERGE|Worker|ALTAHRN01|6741744|2003/10/01|4712/12/31|6741744|2003/10/01|1972/11/02|HIRE
MERGE|Worker|ALTAHRN01|6742184|1998/10/12|4712/12/31|6742184|1998/10/12|1980/04/03|HIRE
MERGE|Worker|ALTAHRN01|6743062|2004/08/04|4712/12/31|6743062|2004/08/04|1954/05/30|HIRE
MERGE|Worker|ALTAHRN01|6743317|1998/01/01|4712/12/31|6743317|1998/01/01|1973/04/13|HIRE
MERGE|Worker|ALTAHRN01|6743672|2011/02/01|4712/12/31|6743672|2011/02/01|1977/03/01|HIRE
MERGE|Worker|ALTAHRN01|6744235|2013/09/01|4712/12/31|6744235|2013/09/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6744236|2014/10/01|4712/12/31|6744236|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6744237|2012/01/04|4712/12/31|6744237|2012/01/04|1956/06/30|HIRE
MERGE|Worker|ALTAHRN01|6744238|2003/01/20|4712/12/31|6744238|2003/01/20|1968/06/14|HIRE
MERGE|Worker|ALTAHRN01|6744623|2013/10/01|4712/12/31|6744623|2013/10/01|1968/03/26|HIRE
MERGE|Worker|ALTAHRN01|6744806|2015/04/13|4712/12/31|6744806|2015/04/13|1981/02/25|HIRE
MERGE|Worker|ALTAHRN01|6745388|2014/10/01|4712/12/31|6745388|2014/10/01|1971/03/01|HIRE
MERGE|Worker|ALTAHRN01|6745727|2006/09/11|4712/12/31|6745727|2006/09/11|1952/06/04|HIRE
MERGE|Worker|ALTAHRN01|6746346|1999/12/31|4712/12/31|6746346|1999/12/31|1965/10/28|HIRE
MERGE|Worker|ALTAHRN01|6746718|2006/08/01|4712/12/31|6746718|2006/08/01|1992/06/30|HIRE
MERGE|Worker|ALTAHRN01|6747732|2014/10/01|4712/12/31|6747732|2014/10/01|1985/01/25|HIRE
MERGE|Worker|ALTAHRN01|6747774|2005/07/11|4712/12/31|6747774|2005/07/11|1968/06/25|HIRE
MERGE|Worker|ALTAHRN01|6748156|2004/02/02|4712/12/31|6748156|2004/02/02|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6749025|2016/09/26|4712/12/31|6749025|2016/09/26|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6749599|2016/11/01|4712/12/31|6749599|2016/11/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6749891|2007/11/01|4712/12/31|6749891|2007/11/01|1951/07/11|HIRE
MERGE|Worker|ALTAHRN01|6750310|2011/05/09|4712/12/31|6750310|2011/05/09|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6751182|2007/03/05|4712/12/31|6751182|2007/03/05|1989/07/17|HIRE
MERGE|Worker|ALTAHRN01|6751640|2003/01/20|4712/12/31|6751640|2003/01/20|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6751972|2015/09/28|4712/12/31|6751972|2015/09/28|1979/01/02|HIRE
MERGE|Worker|ALTAHRN01|6752668|2016/09/26|4712/12/31|6752668|2016/09/26|1977/01/14|HIRE
MERGE|Worker|ALTAHRN01|6752670|2014/10/01|4712/12/31|6752670|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6752671|2015/09/10|4712/12/31|6752671|2015/09/10|1972/08/01|HIRE
MERGE|Worker|ALTAHRN01|6752672|2004/08/01|4712/12/31|6752672|2004/08/01|1977/03/28|HIRE
MERGE|Worker|ALTAHRN01|6753007|2009/10/05|4712/12/31|6753007|2009/10/05|1972/03/30|HIRE
MERGE|Worker|ALTAHRN01|6753502|1999/11/29|4712/12/31|6753502|1999/11/29|1990/01/08|HIRE
MERGE|Worker|ALTAHRN01|6753743|2014/10/01|4712/12/31|6753743|2014/10/01|1989/07/17|HIRE
MERGE|Worker|ALTAHRN01|6753746|2014/10/01|4712/12/31|6753746|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6754148|2013/09/01|4712/12/31|6754148|2013/09/01|1954/05/24|HIRE
MERGE|Worker|ALTAHRN01|6754510|2014/10/01|4712/12/31|6754510|2014/10/01|1979/10/05|HIRE
MERGE|Worker|ALTAHRN01|6754804|2015/09/28|4712/12/31|6754804|2015/09/28|1986/12/20|HIRE
MERGE|Worker|ALTAHRN01|6754805|2017/01/29|4712/12/31|6754805|2017/01/29|1969/10/23|HIRE
MERGE|Worker|ALTAHRN01|6756420|2017/01/01|4712/12/31|6756420|2017/01/01|1974/01/02|HIRE
MERGE|Worker|ALTAHRN01|6757344|2009/06/29|4712/12/31|6757344|2009/06/29|1962/05/21|HIRE
MERGE|Worker|ALTAHRN01|6757988|2008/06/02|4712/12/31|6757988|2008/06/02|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6758552|2003/09/01|4712/12/31|6758552|2003/09/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6758556|2003/12/01|4712/12/31|6758556|2003/12/01|1982/01/04|HIRE
MERGE|Worker|ALTAHRN01|6758558|2013/10/21|4712/12/31|6758558|2013/10/21|1976/05/27|HIRE
MERGE|Worker|ALTAHRN01|6758863|2002/10/04|4712/12/31|6758863|2002/10/04|1974/09/16|HIRE
MERGE|Worker|ALTAHRN01|6758884|2007/05/01|4712/12/31|6758884|2007/05/01|1958/11/05|HIRE
MERGE|Worker|ALTAHRN01|6759035|2011/01/05|4712/12/31|6759035|2011/01/05|1981/01/28|HIRE
MERGE|Worker|ALTAHRN01|6760737|2004/07/01|4712/12/31|6760737|2004/07/01|1980/08/03|HIRE
MERGE|Worker|ALTAHRN01|6760863|2010/11/01|4712/12/31|6760863|2010/11/01|1984/10/14|HIRE
MERGE|Worker|ALTAHRN01|6760865|2013/09/01|4712/12/31|6760865|2013/09/01|1985/03/22|HIRE
MERGE|Worker|ALTAHRN01|6763140|2009/08/01|4712/12/31|6763140|2009/08/01|1969/12/17|HIRE
MERGE|Worker|ALTAHRN01|6763141|2014/01/06|4712/12/31|6763141|2014/01/06|1965/10/25|HIRE
MERGE|Worker|ALTAHRN01|6763142|2006/08/01|4712/12/31|6763142|2006/08/01|1973/05/15|HIRE
MERGE|Worker|ALTAHRN01|6764232|2004/01/01|4712/12/31|6764232|2004/01/01|1958/07/18|HIRE
MERGE|Worker|ALTAHRN01|6764233|2014/04/28|4712/12/31|6764233|2014/04/28|1955/09/27|HIRE
MERGE|Worker|ALTAHRN01|6764239|2016/09/26|4712/12/31|6764239|2016/09/26|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6764256|1999/12/31|4712/12/31|6764256|1999/12/31|1951/02/21|HIRE
MERGE|Worker|ALTAHRN01|6764498|2014/10/01|4712/12/31|6764498|2014/10/01|1967/10/12|HIRE
MERGE|Worker|ALTAHRN01|6764697|1997/03/01|4712/12/31|6764697|1997/03/01|1958/01/29|HIRE
MERGE|Worker|ALTAHRN01|6764895|2009/09/01|4712/12/31|6764895|2009/09/01|1987/04/21|HIRE
MERGE|Worker|ALTAHRN01|6764909|2008/07/28|4712/12/31|6764909|2008/07/28|1981/01/05|HIRE
MERGE|Worker|ALTAHRN01|6765617|2017/01/16|4712/12/31|6765617|2017/01/16|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6765618|2012/09/01|4712/12/31|6765618|2012/09/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6765640|2014/09/08|4712/12/31|6765640|2014/09/08|1962/10/31|HIRE
MERGE|Worker|ALTAHRN01|6766885|2014/10/01|4712/12/31|6766885|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6767532|2014/10/01|4712/12/31|6767532|2014/10/01|1958/05/10|HIRE
MERGE|Worker|ALTAHRN01|6768373|2015/11/01|4712/12/31|6768373|2015/11/01|1976/04/25|HIRE
MERGE|Worker|ALTAHRN01|6768374|2014/10/01|4712/12/31|6768374|2014/10/01|1955/08/25|HIRE
MERGE|Worker|ALTAHRN01|6768901|2012/07/02|4712/12/31|6768901|2012/07/02|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6770067|2014/10/01|4712/12/31|6770067|2014/10/01|1979/01/04|HIRE
MERGE|Worker|ALTAHRN01|6770130|2015/02/01|4712/12/31|6770130|2015/02/01|1971/12/01|HIRE
MERGE|Worker|ALTAHRN01|6770382|2001/06/25|4712/12/31|6770382|2001/06/25|1984/08/07|HIRE
MERGE|Worker|ALTAHRN01|6770421|2001/01/19|4712/12/31|6770421|2001/01/19|1965/06/20|HIRE
MERGE|Worker|ALTAHRN01|6771421|2014/10/01|4712/12/31|6771421|2014/10/01|1972/09/27|HIRE
MERGE|Worker|ALTAHRN01|6771474|1992/06/01|4712/12/31|6771474|1992/06/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6772015|2008/03/17|4712/12/31|6772015|2008/03/17|1959/09/23|HIRE
MERGE|Worker|ALTAHRN01|6772025|2016/09/01|4712/12/31|6772025|2016/09/01|1972/10/03|HIRE
MERGE|Worker|ALTAHRN01|6772026|2012/04/16|4712/12/31|6772026|2012/04/16|1960/08/10|HIRE
MERGE|Worker|ALTAHRN01|6772555|2016/09/26|4712/12/31|6772555|2016/09/26|1955/08/25|HIRE
MERGE|Worker|ALTAHRN01|6772557|2017/01/09|4712/12/31|6772557|2017/01/09|1975/12/12|HIRE
MERGE|Worker|ALTAHRN01|6772672|2011/11/28|4712/12/31|6772672|2011/11/28|1976/07/08|HIRE
MERGE|Worker|ALTAHRN01|6772947|2007/01/03|4712/12/31|6772947|2007/01/03|1952/05/05|HIRE
MERGE|Worker|ALTAHRN01|6772971|2006/09/29|4712/12/31|6772971|2006/09/29|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6773306|2001/09/01|4712/12/31|6773306|2001/09/01|1981/02/25|HIRE
MERGE|Worker|ALTAHRN01|6773653|2011/12/05|4712/12/31|6773653|2011/12/05|1966/06/06|HIRE
MERGE|Worker|ALTAHRN01|6773696|2016/10/01|4712/12/31|6773696|2016/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6774079|2007/11/05|4712/12/31|6774079|2007/11/05|1976/12/15|HIRE
MERGE|Worker|ALTAHRN01|6774623|2012/10/01|4712/12/31|6774623|2012/10/01|1980/09/05|HIRE
MERGE|Worker|ALTAHRN01|6774712|1999/12/31|4712/12/31|6774712|1999/12/31|1968/03/16|HIRE
MERGE|Worker|ALTAHRN01|6774893|2014/10/01|4712/12/31|6774893|2014/10/01|1983/05/10|HIRE
MERGE|Worker|ALTAHRN01|6775310|2014/05/19|4712/12/31|6775310|2014/05/19|1993/06/27|HIRE
MERGE|Worker|ALTAHRN01|6775460|2008/03/31|4712/12/31|6775460|2008/03/31|1975/08/11|HIRE
MERGE|Worker|ALTAHRN01|6775676|2014/10/01|4712/12/31|6775676|2014/10/01|1977/12/13|HIRE
MERGE|Worker|ALTAHRN01|6775889|2012/06/01|4712/12/31|6775889|2012/06/01|1958/05/28|HIRE
MERGE|Worker|ALTAHRN01|6776015|2008/03/10|4712/12/31|6776015|2008/03/10|1967/11/16|HIRE
MERGE|Worker|ALTAHRN01|6777425|2010/11/22|4712/12/31|6777425|2010/11/22|1957/01/21|HIRE
MERGE|Worker|ALTAHRN01|6777428|2016/03/01|4712/12/31|6777428|2016/03/01|1963/08/09|HIRE
MERGE|Worker|ALTAHRN01|6777431|2016/07/01|4712/12/31|6777431|2016/07/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6777432|2014/10/01|4712/12/31|6777432|2014/10/01|1989/11/09|HIRE
MERGE|Worker|ALTAHRN01|6777437|2010/10/06|4712/12/31|6777437|2010/10/06|1975/12/05|HIRE
MERGE|Worker|ALTAHRN01|6778344|2014/02/01|4712/12/31|6778344|2014/02/01|1976/11/24|HIRE
MERGE|Worker|ALTAHRN01|6778383|2014/10/01|4712/12/31|6778383|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6778840|2011/09/19|4712/12/31|6778840|2011/09/19|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6779058|2014/10/01|4712/12/31|6779058|2014/10/01|1982/08/14|HIRE
MERGE|Worker|ALTAHRN01|6779062|2006/09/01|4712/12/31|6779062|2006/09/01|1994/07/14|HIRE
MERGE|Worker|ALTAHRN01|6779129|2010/05/17|4712/12/31|6779129|2010/05/17|1989/05/02|HIRE
MERGE|Worker|ALTAHRN01|6779323|2004/10/27|4712/12/31|6779323|2004/10/27|1955/01/22|HIRE
MERGE|Worker|ALTAHRN01|6779324|2008/07/01|4712/12/31|6779324|2008/07/01|1980/03/12|HIRE
MERGE|Worker|ALTAHRN01|6779613|1999/01/01|4712/12/31|6779613|1999/01/01|1981/09/18|HIRE
MERGE|Worker|ALTAHRN01|6779615|2003/10/01|4712/12/31|6779615|2003/10/01|1974/05/31|HIRE
MERGE|Worker|ALTAHRN01|6779629|2015/08/03|4712/12/31|6779629|2015/08/03|1963/11/12|HIRE
MERGE|Worker|ALTAHRN01|6779665|2014/10/01|4712/12/31|6779665|2014/10/01|1980/03/12|HIRE
MERGE|Worker|ALTAHRN01|6780784|2015/09/07|4712/12/31|6780784|2015/09/07|1981/12/21|HIRE
MERGE|Worker|ALTAHRN01|6780894|2010/09/06|4712/12/31|6780894|2010/09/06|1953/10/21|HIRE
MERGE|Worker|ALTAHRN01|6780895|2014/01/13|4712/12/31|6780895|2014/01/13|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6781000|2014/10/01|4712/12/31|6781000|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6781152|2001/10/01|4712/12/31|6781152|2001/10/01|1972/07/09|HIRE
MERGE|Worker|ALTAHRN01|6781970|2009/11/30|4712/12/31|6781970|2009/11/30|1959/11/08|HIRE
MERGE|Worker|ALTAHRN01|6781972|2014/10/01|4712/12/31|6781972|2014/10/01|1976/07/22|HIRE
MERGE|Worker|ALTAHRN01|6782929|2015/11/23|4712/12/31|6782929|2015/11/23|1987/07/06|HIRE
MERGE|Worker|ALTAHRN01|6782931|1999/12/31|4712/12/31|6782931|1999/12/31|1962/04/11|HIRE
MERGE|Worker|ALTAHRN01|6782954|1998/01/01|4712/12/31|6782954|1998/01/01|1979/06/29|HIRE
MERGE|Worker|ALTAHRN01|6782979|2011/01/05|4712/12/31|6782979|2011/01/05|1973/05/13|HIRE
MERGE|Worker|ALTAHRN01|6783207|2005/09/05|4712/12/31|6783207|2005/09/05|1987/10/26|HIRE
MERGE|Worker|ALTAHRN01|6783363|2016/09/26|4712/12/31|6783363|2016/09/26|1978/08/30|HIRE
MERGE|Worker|ALTAHRN01|6783469|2014/10/01|4712/12/31|6783469|2014/10/01|1994/01/21|HIRE
MERGE|Worker|ALTAHRN01|6783625|2007/08/15|4712/12/31|6783625|2007/08/15|1960/08/19|HIRE
MERGE|Worker|ALTAHRN01|6784341|2007/02/01|4712/12/31|6784341|2007/02/01|1968/07/12|HIRE
MERGE|Worker|ALTAHRN01|6784343|2016/09/26|4712/12/31|6784343|2016/09/26|1959/08/03|HIRE
MERGE|Worker|ALTAHRN01|6784874|2014/10/01|4712/12/31|6784874|2014/10/01|1960/09/21|HIRE
MERGE|Worker|ALTAHRN01|6784878|2016/09/26|4712/12/31|6784878|2016/09/26|1978/04/28|HIRE
MERGE|Worker|ALTAHRN01|6785025|2010/05/17|4712/12/31|6785025|2010/05/17|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6785030|2010/11/23|4712/12/31|6785030|2010/11/23|1973/12/13|HIRE
MERGE|Worker|ALTAHRN01|6785246|1998/04/01|4712/12/31|6785246|1998/04/01|1973/04/10|HIRE
MERGE|Worker|ALTAHRN01|6785708|2013/01/03|4712/12/31|6785708|2013/01/03|1986/10/07|HIRE
MERGE|Worker|ALTAHRN01|6785713|2014/10/01|4712/12/31|6785713|2014/10/01|1958/03/10|HIRE
MERGE|Worker|ALTAHRN01|6786199|2007/10/01|4712/12/31|6786199|2007/10/01|1971/12/25|HIRE
MERGE|Worker|ALTAHRN01|6786398|2002/10/01|4712/12/31|6786398|2002/10/01|1959/08/03|HIRE
MERGE|Worker|ALTAHRN01|6786698|2015/08/10|4712/12/31|6786698|2015/08/10|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6786699|2016/09/26|4712/12/31|6786699|2016/09/26|1957/03/27|HIRE
MERGE|Worker|ALTAHRN01|6787129|2008/08/04|4712/12/31|6787129|2008/08/04|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6789228|2011/08/03|4712/12/31|6789228|2011/08/03|1981/07/09|HIRE
MERGE|Worker|ALTAHRN01|6789529|2014/10/01|4712/12/31|6789529|2014/10/01|1971/08/23|HIRE
MERGE|Worker|ALTAHRN01|6789616|2015/03/23|4712/12/31|6789616|2015/03/23|1988/04/08|HIRE
MERGE|Worker|ALTAHRN01|6790303|2000/03/31|4712/12/31|6790303|2000/03/31|1989/07/17|HIRE
MERGE|Worker|ALTAHRN01|6790466|2005/10/01|4712/12/31|6790466|2005/10/01|1957/08/21|HIRE
MERGE|Worker|ALTAHRN01|6790689|2001/07/03|4712/12/31|6790689|2001/07/03|1972/12/18|HIRE
MERGE|Worker|ALTAHRN01|6790690|2013/10/21|4712/12/31|6790690|2013/10/21|1983/09/28|HIRE
MERGE|Worker|ALTAHRN01|6790713|2011/03/01|4712/12/31|6790713|2011/03/01|1977/02/23|HIRE
MERGE|Worker|ALTAHRN01|6790872|2007/08/22|4712/12/31|6790872|2007/08/22|1965/12/16|HIRE
MERGE|Worker|ALTAHRN01|6790907|2017/01/04|4712/12/31|6790907|2017/01/04|1972/01/24|HIRE
MERGE|Worker|ALTAHRN01|6791048|2014/10/01|4712/12/31|6791048|2014/10/01|1964/03/13|HIRE
MERGE|Worker|ALTAHRN01|6791417|2011/11/21|4712/12/31|6791417|2011/11/21|1965/01/18|HIRE
MERGE|Worker|ALTAHRN01|6791451|2007/12/18|4712/12/31|6791451|2007/12/18|1974/08/31|HIRE
MERGE|Worker|ALTAHRN01|6791462|2005/12/19|4712/12/31|6791462|2005/12/19|1967/10/18|HIRE
MERGE|Worker|ALTAHRN01|6793486|2017/01/09|4712/12/31|6793486|2017/01/09|1983/05/24|HIRE
MERGE|Worker|ALTAHRN01|6794011|2016/09/01|4712/12/31|6794011|2016/09/01|1967/10/26|HIRE
MERGE|Worker|ALTAHRN01|6794014|2015/11/25|4712/12/31|6794014|2015/11/25|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6794015|2014/10/01|4712/12/31|6794015|2014/10/01|1964/07/20|HIRE
MERGE|Worker|ALTAHRN01|6794504|2011/08/29|4712/12/31|6794504|2011/08/29|1985/11/13|HIRE
MERGE|Worker|ALTAHRN01|6794530|2007/11/12|4712/12/31|6794530|2007/11/12|1955/07/10|HIRE
MERGE|Worker|ALTAHRN01|6794841|2014/10/01|4712/12/31|6794841|2014/10/01|1983/05/10|HIRE
MERGE|Worker|ALTAHRN01|6795003|2000/09/25|4712/12/31|6795003|2000/09/25|1972/05/04|HIRE
MERGE|Worker|ALTAHRN01|6795004|2014/08/01|4712/12/31|6795004|2014/08/01|1952/06/04|HIRE
MERGE|Worker|ALTAHRN01|6795246|2007/01/03|4712/12/31|6795246|2007/01/03|1962/07/27|HIRE
MERGE|Worker|ALTAHRN01|6795256|2001/09/01|4712/12/31|6795256|2001/09/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6795395|2014/10/01|4712/12/31|6795395|2014/10/01|1979/06/26|HIRE
MERGE|Worker|ALTAHRN01|6795929|2009/10/12|4712/12/31|6795929|2009/10/12|1976/05/15|HIRE
MERGE|Worker|ALTAHRN01|6796080|2013/01/01|4712/12/31|6796080|2013/01/01|1990/03/01|HIRE
MERGE|Worker|ALTAHRN01|6796081|1992/02/18|4712/12/31|6796081|1992/02/18|1976/05/27|HIRE
MERGE|Worker|ALTAHRN01|6796544|2016/10/19|4712/12/31|6796544|2016/10/19|1972/11/02|HIRE
MERGE|Worker|ALTAHRN01|6796586|2007/02/26|4712/12/31|6796586|2007/02/26|1966/01/26|HIRE
MERGE|Worker|ALTAHRN01|6796587|2001/07/02|4712/12/31|6796587|2001/07/02|1966/06/06|HIRE
MERGE|Worker|ALTAHRN01|6796646|2016/01/01|4712/12/31|6796646|2016/01/01|1984/12/05|HIRE
MERGE|Worker|ALTAHRN01|6796917|2009/09/01|4712/12/31|6796917|2009/09/01|1973/12/08|HIRE
MERGE|Worker|ALTAHRN01|6797054|2007/01/01|4712/12/31|6797054|2007/01/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6797078|1999/12/31|4712/12/31|6797078|1999/12/31|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6797502|2000/08/14|4712/12/31|6797502|2000/08/14|1947/10/16|HIRE
MERGE|Worker|ALTAHRN01|6797892|2010/01/01|4712/12/31|6797892|2010/01/01|1971/07/31|HIRE
MERGE|Worker|ALTAHRN01|6798013|2012/02/01|4712/12/31|6798013|2012/02/01|1978/02/25|HIRE
MERGE|Worker|ALTAHRN01|6798261|2014/10/01|4712/12/31|6798261|2014/10/01|1975/08/06|HIRE
MERGE|Worker|ALTAHRN01|6799059|2004/05/01|4712/12/31|6799059|2004/05/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6799060|1999/12/31|4712/12/31|6799060|1999/12/31|1978/03/13|HIRE
MERGE|Worker|ALTAHRN01|6799292|2014/10/01|4712/12/31|6799292|2014/10/01|1957/09/12|HIRE
MERGE|Worker|ALTAHRN01|6799438|2016/09/25|4712/12/31|6799438|2016/09/25|1983/05/10|HIRE
MERGE|Worker|ALTAHRN01|6799478|1997/06/02|4712/12/31|6799478|1997/06/02|1987/10/20|HIRE
MERGE|Worker|ALTAHRN01|6799910|2016/11/07|4712/12/31|6799910|2016/11/07|1980/02/12|HIRE
MERGE|Worker|ALTAHRN01|6799971|2003/09/01|4712/12/31|6799971|2003/09/01|1981/09/26|HIRE
MERGE|Worker|ALTAHRN01|6800114|2014/10/01|4712/12/31|6800114|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6800115|2012/09/01|4712/12/31|6800115|2012/09/01|1979/03/27|HIRE
MERGE|Worker|ALTAHRN01|6800462|2016/01/04|4712/12/31|6800462|2016/01/04|1962/07/04|HIRE
MERGE|Worker|ALTAHRN01|6800591|2011/09/01|4712/12/31|6800591|2011/09/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6800698|2014/10/01|4712/12/31|6800698|2014/10/01|1957/11/08|HIRE
MERGE|Worker|ALTAHRN01|6800708|2015/09/07|4712/12/31|6800708|2015/09/07|1981/09/18|HIRE
MERGE|Worker|ALTAHRN01|6800967|1999/12/31|4712/12/31|6800967|1999/12/31|1988/07/11|HIRE
MERGE|Worker|ALTAHRN01|6800991|2015/10/01|4712/12/31|6800991|2015/10/01|1984/05/09|HIRE
MERGE|Worker|ALTAHRN01|6800992|1998/09/01|4712/12/31|6800992|1998/09/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6801042|2012/02/13|4712/12/31|6801042|2012/02/13|1986/12/07|HIRE
MERGE|Worker|ALTAHRN01|6801194|2010/03/01|4712/12/31|6801194|2010/03/01|1980/03/12|HIRE
MERGE|Worker|ALTAHRN01|6801414|2003/10/01|4712/12/31|6801414|2003/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6801575|2016/09/26|4712/12/31|6801575|2016/09/26|1976/12/27|HIRE
MERGE|Worker|ALTAHRN01|6801576|2008/02/07|4712/12/31|6801576|2008/02/07|1979/08/10|HIRE
