METADATA|PersonCitizenship|SourceSystemOwner|SourceSystemId|PersonId(SourceSystemId)|DateFrom|DateTo|LegislationCode|CitizenshipStatus
MERGE|PersonCitizenship|ALTAHRN01|5532121_CITIZEN|5532121|1956/01/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5532339_CITIZEN|5532339|1960/06/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5532358_CITIZEN|5532358|1960/05/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5532823_CITIZEN|5532823|1974/11/21|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5532968_CITIZEN|5532968|1964/05/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5533031_CITIZEN|5533031|1975/03/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5533277_CITIZEN|5533277|1970/06/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5533290_CITIZEN|5533290|1973/12/19|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5533364_CITIZEN|5533364|1960/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5533537_CITIZEN|5533537|1962/07/31|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5533578_CITIZEN|5533578|1963/04/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5534230_CITIZEN|5534230|1976/01/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5534232_CITIZEN|5534232|1970/03/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5534255_CITIZEN|5534255|1953/04/19|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5534399_CITIZEN|5534399|1957/12/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5534850_CITIZEN|5534850|1974/11/21|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5535086_CITIZEN|5535086|1960/02/23|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5535643_CITIZEN|5535643|1965/05/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5535888_CITIZEN|5535888|1963/09/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5535919_CITIZEN|5535919|1960/05/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5535977_CITIZEN|5535977|1974/03/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5536011_CITIZEN|5536011|1954/03/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5536032_CITIZEN|5536032|1957/01/11|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5536667_CITIZEN|5536667|1957/12/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5536705_CITIZEN|5536705|1974/03/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5536828_CITIZEN|5536828|1954/01/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5536877_CITIZEN|5536877|1966/11/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5536968_CITIZEN|5536968|1973/12/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5537075_CITIZEN|5537075|1970/07/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5537434_CITIZEN|5537434|1971/03/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5537654_CITIZEN|5537654|1964/04/06|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5537756_CITIZEN|5537756|1967/04/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5537913_CITIZEN|5537913|1966/08/14|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5538028_CITIZEN|5538028|1972/07/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5538068_CITIZEN|5538068|1959/03/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5538168_CITIZEN|5538168|1955/02/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5538182_CITIZEN|5538182|1953/05/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5538248_CITIZEN|5538248|1958/03/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5538282_CITIZEN|5538282|1969/11/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5538348_CITIZEN|5538348|1973/12/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5538494_CITIZEN|5538494|1956/06/06|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5538501_CITIZEN|5538501|1952/06/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5538749_CITIZEN|5538749|1963/05/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5538831_CITIZEN|5538831|1962/06/14|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5538908_CITIZEN|5538908|1961/10/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5538928_CITIZEN|5538928|1958/01/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5539361_CITIZEN|5539361|1957/10/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5539383_CITIZEN|5539383|1973/05/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5539619_CITIZEN|5539619|1961/01/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5540091_CITIZEN|5540091|1966/10/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5540136_CITIZEN|5540136|1957/12/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5540264_CITIZEN|5540264|1957/12/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5540299_CITIZEN|5540299|1955/09/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5541448_CITIZEN|5541448|1956/01/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5541520_CITIZEN|5541520|1958/03/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5541634_CITIZEN|5541634|1965/12/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5542070_CITIZEN|5542070|1953/01/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5542210_CITIZEN|5542210|1964/11/02|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5542363_CITIZEN|5542363|1956/04/11|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5542545_CITIZEN|5542545|1971/10/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5542660_CITIZEN|5542660|1968/04/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5542665_CITIZEN|5542665|1962/11/11|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5542706_CITIZEN|5542706|1971/03/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5542819_CITIZEN|5542819|1969/10/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5542830_CITIZEN|5542830|1955/09/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5542967_CITIZEN|5542967|1964/01/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5543157_CITIZEN|5543157|1962/08/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5543357_CITIZEN|5543357|1969/10/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5543474_CITIZEN|5543474|1969/10/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5543517_CITIZEN|5543517|1958/05/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5543632_CITIZEN|5543632|1968/09/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5543700_CITIZEN|5543700|1958/04/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5543891_CITIZEN|5543891|1955/03/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5543897_CITIZEN|5543897|1963/01/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5544111_CITIZEN|5544111|1974/09/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5544299_CITIZEN|5544299|1974/06/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5544362_CITIZEN|5544362|1939/03/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5544480_CITIZEN|5544480|1963/12/21|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5544811_CITIZEN|5544811|1957/01/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5544961_CITIZEN|5544961|1974/03/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5545027_CITIZEN|5545027|1967/07/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5545530_CITIZEN|5545530|1964/04/06|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5545653_CITIZEN|5545653|1976/01/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5545750_CITIZEN|5545750|1974/12/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5546378_CITIZEN|5546378|1976/01/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5546477_CITIZEN|5546477|1961/01/30|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5547047_CITIZEN|5547047|1981/01/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5547823_CITIZEN|5547823|1961/06/21|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5547883_CITIZEN|5547883|1974/11/21|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5547937_CITIZEN|5547937|1947/02/11|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5548314_CITIZEN|5548314|1957/12/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5548351_CITIZEN|5548351|1962/09/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5548750_CITIZEN|5548750|1969/12/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5549144_CITIZEN|5549144|1963/06/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5549447_CITIZEN|5549447|1974/06/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5549558_CITIZEN|5549558|1960/11/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5550041_CITIZEN|5550041|1968/07/30|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5550112_CITIZEN|5550112|1958/04/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5550836_CITIZEN|5550836|1968/07/30|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5550909_CITIZEN|5550909|1958/03/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5550919_CITIZEN|5550919|1960/04/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5550966_CITIZEN|5550966|1965/05/11|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5550988_CITIZEN|5550988|1972/10/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5551175_CITIZEN|5551175|1963/05/31|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5551700_CITIZEN|5551700|1965/10/30|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5551813_CITIZEN|5551813|1959/11/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5551971_CITIZEN|5551971|1960/02/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5551997_CITIZEN|5551997|1962/06/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5552180_CITIZEN|5552180|1959/03/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5552184_CITIZEN|5552184|1959/06/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5552263_CITIZEN|5552263|1972/07/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5552304_CITIZEN|5552304|1973/12/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5552426_CITIZEN|5552426|1954/05/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5552648_CITIZEN|5552648|1966/06/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5552908_CITIZEN|5552908|1953/07/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5553037_CITIZEN|5553037|1967/12/02|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5553246_CITIZEN|5553246|1956/04/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5553530_CITIZEN|5553530|1960/06/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5553987_CITIZEN|5553987|1956/06/02|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5553994_CITIZEN|5553994|1966/04/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5554000_CITIZEN|5554000|1963/01/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5554224_CITIZEN|5554224|1967/04/30|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5554353_CITIZEN|5554353|1966/05/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5554368_CITIZEN|5554368|1974/08/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5554926_CITIZEN|5554926|1959/07/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5555372_CITIZEN|5555372|1956/08/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5555423_CITIZEN|5555423|1968/06/14|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5555440_CITIZEN|5555440|1955/09/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5555451_CITIZEN|5555451|1974/11/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5555538_CITIZEN|5555538|1956/02/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5555560_CITIZEN|5555560|1958/03/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5555571_CITIZEN|5555571|1947/03/31|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5555596_CITIZEN|5555596|1960/02/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5555621_CITIZEN|5555621|1958/03/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5555892_CITIZEN|5555892|1951/12/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5556191_CITIZEN|5556191|1976/03/14|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5556320_CITIZEN|5556320|1951/03/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5556352_CITIZEN|5556352|1952/11/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5557259_CITIZEN|5557259|1975/06/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5557422_CITIZEN|5557422|1974/11/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5557756_CITIZEN|5557756|1966/02/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5558100_CITIZEN|5558100|1974/02/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5558463_CITIZEN|5558463|1958/09/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5558749_CITIZEN|5558749|1972/07/30|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5558779_CITIZEN|5558779|1963/06/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5558940_CITIZEN|5558940|1971/05/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5558945_CITIZEN|5558945|1966/02/14|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5559270_CITIZEN|5559270|1958/04/11|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5559271_CITIZEN|5559271|1961/03/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5559309_CITIZEN|5559309|1948/09/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5559536_CITIZEN|5559536|1955/09/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5559628_CITIZEN|5559628|1963/01/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5559745_CITIZEN|5559745|1948/09/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5559808_CITIZEN|5559808|1968/10/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5559920_CITIZEN|5559920|1974/05/19|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5559934_CITIZEN|5559934|1967/12/02|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5560251_CITIZEN|5560251|1963/02/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5560390_CITIZEN|5560390|1963/06/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5560397_CITIZEN|5560397|1969/06/02|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5560578_CITIZEN|5560578|1965/05/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5560581_CITIZEN|5560581|1955/06/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5560995_CITIZEN|5560995|1968/07/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5561020_CITIZEN|5561020|1960/02/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5561271_CITIZEN|5561271|1964/12/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5561595_CITIZEN|5561595|1958/05/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5561756_CITIZEN|5561756|1970/02/19|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5562054_CITIZEN|5562054|1949/07/02|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5562142_CITIZEN|5562142|1960/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5562319_CITIZEN|5562319|1966/05/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5562415_CITIZEN|5562415|1976/04/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5562663_CITIZEN|5562663|1973/12/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5562702_CITIZEN|5562702|1957/01/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5563035_CITIZEN|5563035|1962/05/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5563045_CITIZEN|5563045|1971/12/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5563485_CITIZEN|5563485|1959/05/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5563717_CITIZEN|5563717|1959/12/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5563923_CITIZEN|5563923|1960/02/23|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5564098_CITIZEN|5564098|1967/03/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5564150_CITIZEN|5564150|1961/05/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5564153_CITIZEN|5564153|1968/06/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5564156_CITIZEN|5564156|1967/10/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5564530_CITIZEN|5564530|1977/09/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5564531_CITIZEN|5564531|1974/12/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5564654_CITIZEN|5564654|1955/09/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5564665_CITIZEN|5564665|1950/11/11|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5564973_CITIZEN|5564973|1971/04/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5565000_CITIZEN|5565000|1963/06/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5565293_CITIZEN|5565293|1971/05/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5565745_CITIZEN|5565745|1973/12/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5565751_CITIZEN|5565751|1951/12/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5565917_CITIZEN|5565917|1959/12/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5567012_CITIZEN|5567012|1969/09/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5567503_CITIZEN|5567503|1953/02/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5567971_CITIZEN|5567971|1961/10/14|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5568193_CITIZEN|5568193|1966/11/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5568754_CITIZEN|5568754|1972/10/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5568843_CITIZEN|5568843|1959/03/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5568912_CITIZEN|5568912|1970/08/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5569452_CITIZEN|5569452|1971/03/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5569595_CITIZEN|5569595|1958/04/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5569738_CITIZEN|5569738|1967/10/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5569874_CITIZEN|5569874|1975/06/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5570359_CITIZEN|5570359|1970/05/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5570475_CITIZEN|5570475|1966/10/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5570760_CITIZEN|5570760|1971/06/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5570798_CITIZEN|5570798|1973/05/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5570995_CITIZEN|5570995|1957/12/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5571094_CITIZEN|5571094|1943/07/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5571409_CITIZEN|5571409|1974/03/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5571543_CITIZEN|5571543|1971/09/30|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5571888_CITIZEN|5571888|1975/10/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5572105_CITIZEN|5572105|1981/01/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5572520_CITIZEN|5572520|1969/10/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5572762_CITIZEN|5572762|1982/01/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5573026_CITIZEN|5573026|1960/08/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5573201_CITIZEN|5573201|1974/08/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5573423_CITIZEN|5573423|1970/09/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5573763_CITIZEN|5573763|1965/08/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5574002_CITIZEN|5574002|1969/09/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5574190_CITIZEN|5574190|1957/01/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5574305_CITIZEN|5574305|1973/05/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5575074_CITIZEN|5575074|1948/09/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5575256_CITIZEN|5575256|1968/05/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5575285_CITIZEN|5575285|1957/01/11|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5575362_CITIZEN|5575362|1965/07/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5576151_CITIZEN|5576151|1974/02/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5576386_CITIZEN|5576386|1961/05/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5576546_CITIZEN|5576546|1955/08/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5576750_CITIZEN|5576750|1964/08/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5577023_CITIZEN|5577023|1966/09/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5577259_CITIZEN|5577259|1974/11/21|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5577574_CITIZEN|5577574|1957/03/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5578052_CITIZEN|5578052|1953/06/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5578157_CITIZEN|5578157|1962/09/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5578336_CITIZEN|5578336|1952/04/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5770887_CITIZEN|5770887|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5775617_CITIZEN|5775617|1959/04/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5778543_CITIZEN|5778543|1969/10/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5778629_CITIZEN|5778629|1973/04/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5779233_CITIZEN|5779233|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5779335_CITIZEN|5779335|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5780371_CITIZEN|5780371|1954/05/19|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5782173_CITIZEN|5782173|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5783832_CITIZEN|5783832|1960/01/15|4712/12/31|GB|A
